id,gender,last,book,child,youth,cook,do_it,reference,art,geog,buyer
40741,1,15,15,1,0,0,0,0,0,0,0
40742,1,15,111,0,0,2,3,0,2,2,0
40743,1,25,85,1,0,2,0,1,2,1,0
40745,0,21,29,0,1,0,0,0,0,1,0
40753,1,11,15,1,0,0,0,0,0,0,0
40754,1,21,41,2,2,0,0,0,0,0,0
40756,0,27,28,0,0,1,0,0,1,0,0
40759,0,1,29,0,0,0,0,0,1,1,1
40760,0,15,25,0,0,2,0,0,0,0,0
40761,1,3,26,0,0,1,1,0,0,0,0
40762,1,9,131,1,1,3,0,1,3,2,0
40763,1,9,25,0,0,2,0,0,0,0,0
40767,0,11,153,0,0,2,2,0,3,5,1
40768,1,15,15,1,0,0,0,0,0,0,0
40770,0,13,15,0,0,0,1,0,0,0,0
40773,1,13,85,1,0,4,0,0,1,1,0
40774,1,15,15,0,0,0,0,0,0,1,0
40776,1,15,27,1,0,0,0,1,0,0,0
40777,1,9,136,3,1,1,2,3,0,2,1
40778,0,15,29,0,0,1,0,0,0,1,0
40779,0,33,28,1,0,0,0,0,1,0,0
40780,0,1,15,0,0,0,0,0,0,1,0
40782,1,3,129,4,1,3,0,1,1,1,1
40783,1,17,15,0,0,0,1,0,0,0,0
40786,1,3,25,1,0,1,0,0,0,0,0
40788,0,33,85,1,0,2,1,0,1,2,0
40789,0,13,115,1,1,2,2,0,1,3,0
40790,1,9,59,0,1,4,0,0,0,0,0
40792,1,25,29,0,0,1,0,0,0,1,0
40793,1,15,15,0,0,0,0,0,1,0,0
40795,1,13,28,1,0,0,0,0,1,0,0
40801,1,15,15,0,1,0,0,0,0,0,0
40802,1,1,99,2,0,2,3,1,0,1,0
40803,1,25,28,0,0,1,0,0,1,0,0
40809,0,11,61,0,0,2,2,0,0,1,0
40810,0,3,28,0,0,0,0,1,1,0,0
40813,0,9,25,1,0,1,0,0,0,0,0
40814,1,3,15,0,0,0,0,0,0,1,0
40816,1,11,15,0,0,0,1,0,0,0,0
40817,0,5,48,0,0,3,0,0,1,0,0
40818,1,15,15,0,0,1,0,0,0,0,0
40819,0,25,26,0,1,0,1,0,0,0,0
40821,1,5,15,0,0,1,0,0,0,0,0
40824,1,9,15,0,0,0,0,0,1,0,0
40826,1,9,24,1,1,0,0,0,0,0,0
40828,1,9,25,0,1,1,0,0,0,0,0
40829,0,15,110,2,2,4,0,1,0,1,0
40831,1,13,79,1,1,1,4,0,0,0,0
40832,1,5,15,0,1,0,0,0,0,0,0
40833,1,13,15,0,0,1,0,0,0,0,0
40835,0,5,54,1,2,0,2,0,0,0,0
40836,1,9,15,0,0,0,0,1,0,0,0
40837,1,15,27,0,0,0,0,2,0,0,0
40838,1,13,25,1,0,1,0,0,0,0,0
40841,1,31,80,1,0,5,0,1,0,0,0
40843,0,5,132,2,2,2,1,1,3,1,1
40845,0,9,25,0,0,2,0,0,0,0,0
40847,1,1,15,0,0,1,0,0,0,0,0
40848,0,31,69,1,0,2,2,0,0,1,0
40849,0,19,15,0,0,0,0,0,1,0,0
40850,1,11,28,0,0,0,0,0,2,0,0
40851,0,13,117,2,1,4,2,1,1,0,0
40853,0,27,15,0,0,0,0,1,0,0,0
40854,1,31,15,0,0,1,0,0,0,0,0
40856,0,5,137,2,2,0,2,1,3,2,0
40857,0,9,29,0,0,1,0,0,0,1,1
40858,1,15,15,0,1,0,0,0,0,0,0
40859,0,13,15,0,0,0,1,0,0,0,0
40862,1,19,15,0,0,1,0,0,0,0,0
40863,0,23,23,2,0,0,0,0,0,0,0
40864,1,13,15,1,0,0,0,0,0,0,0
40865,0,13,139,4,0,3,2,0,1,2,0
40866,0,13,15,0,0,0,0,0,1,0,0
40869,0,13,15,0,0,1,0,0,0,0,0
40872,0,25,129,3,1,3,2,2,1,0,0
40874,1,21,15,0,0,1,0,0,0,0,0
40875,0,13,119,2,1,2,3,2,1,0,0
40876,0,7,45,0,1,2,1,0,0,0,0
40879,1,13,15,0,0,0,0,0,0,1,0
40882,1,3,133,2,2,5,1,0,0,2,0
40883,1,9,25,1,0,1,0,0,0,0,0
40885,1,11,15,1,0,0,0,0,0,0,0
40886,1,11,15,1,0,0,0,0,0,0,0
40887,0,21,121,3,1,3,3,0,0,1,0
40888,1,1,15,0,0,0,0,0,1,0,0
40891,1,5,25,1,0,1,0,0,0,0,0
40892,1,3,28,1,0,0,0,0,1,0,0
40896,1,21,80,2,1,2,0,0,0,2,0
40898,1,19,27,0,1,0,0,1,0,0,0
40900,0,13,15,0,0,0,0,0,0,1,0
40905,1,33,85,0,0,4,1,2,0,0,0
40908,1,9,25,0,1,1,0,0,0,0,0
40909,1,15,91,1,1,2,1,0,0,3,0
40910,0,7,130,5,1,2,3,0,0,1,0
40911,0,13,15,0,0,0,0,1,0,0,0
40912,0,13,28,0,0,0,1,0,1,0,0
40915,1,3,15,1,0,0,0,0,0,0,0
40916,1,7,130,5,0,6,0,0,1,0,0
40918,1,9,15,0,1,0,0,0,0,0,0
40919,1,13,15,0,0,1,0,0,0,0,0
40923,0,11,29,0,0,1,0,0,0,1,0
40925,1,15,29,0,0,0,1,0,0,1,0
40926,1,1,79,3,0,1,0,2,0,1,0
40927,1,11,90,2,1,1,2,1,0,1,0
40928,1,15,15,0,0,1,0,0,0,0,0
40929,1,5,28,0,1,0,0,0,1,0,1
40930,0,1,125,2,1,1,3,1,1,2,0
40932,1,23,15,0,0,0,0,1,0,0,0
40933,0,5,61,0,0,1,1,2,1,0,0
40934,0,15,89,1,0,2,2,3,0,0,0
40935,1,15,29,0,0,0,0,1,0,1,0
40936,0,7,25,1,0,1,0,0,0,0,0
40937,1,7,15,0,0,0,0,0,0,1,0
40939,1,9,15,1,0,0,0,0,0,0,0
40941,1,27,105,4,0,4,0,0,0,1,0
40949,0,15,23,2,0,0,0,0,0,0,0
40950,1,5,25,1,0,1,0,0,0,0,0
40951,1,11,29,0,0,1,0,0,0,1,0
40952,1,11,23,2,0,0,0,0,0,0,0
40953,0,5,15,0,0,0,1,0,0,0,0
40955,0,7,92,3,0,3,0,1,0,1,0
40957,1,9,27,1,0,0,0,1,0,0,0
40958,1,5,86,2,1,4,1,0,0,0,0
40961,1,5,15,0,0,0,0,1,0,0,0
40965,0,7,126,1,2,4,0,1,0,3,1
40967,1,15,15,1,0,0,0,0,0,0,0
40968,0,15,29,0,1,0,0,0,0,1,0
40971,1,3,26,1,0,0,1,0,0,0,0
40974,1,7,15,0,0,0,0,0,1,0,0
40975,0,21,26,0,0,1,1,0,0,0,0
40979,1,9,23,2,0,0,0,0,0,0,0
40980,1,1,29,0,0,0,1,0,0,1,0
40981,0,33,25,1,0,1,0,0,0,0,0
40984,0,9,25,0,0,2,0,0,0,0,0
40985,0,33,29,0,0,0,0,0,0,2,0
40988,1,11,124,3,0,2,2,2,1,1,1
40989,0,5,29,0,0,0,1,0,0,1,0
40991,0,13,140,0,1,4,4,2,0,1,0
40993,0,9,29,0,0,1,0,0,0,1,0
40995,1,9,89,0,5,2,0,1,0,0,0
40998,1,15,47,2,0,1,0,0,0,1,0
41001,1,11,25,0,0,2,0,0,0,0,0
41006,1,7,74,1,0,1,0,0,1,3,1
41007,0,15,27,1,0,0,0,1,0,0,0
41011,1,7,15,0,0,0,1,0,0,0,0
41012,1,35,15,0,0,0,0,0,0,1,0
41014,1,13,66,0,0,2,0,0,1,2,0
41015,1,35,15,0,0,1,0,0,0,0,0
41016,1,13,15,0,1,0,0,0,0,0,0
41020,1,11,15,1,0,0,0,0,0,0,0
41021,1,7,15,0,0,0,1,0,0,0,1
41022,0,21,62,0,0,2,1,1,0,1,0
41023,1,1,101,2,0,2,4,0,1,0,0
41024,0,15,101,1,2,4,1,0,0,1,0
41025,1,25,15,0,0,0,0,0,1,0,0
41026,1,15,15,0,0,1,0,0,0,0,0
41028,1,3,110,5,1,1,1,0,2,0,0
41029,1,11,15,0,0,1,0,0,0,0,0
41031,1,13,27,1,0,0,0,1,0,0,0
41036,1,13,28,0,0,0,0,1,1,0,0
41037,1,9,74,1,2,3,0,0,1,0,0
41038,1,1,26,1,0,0,1,0,0,0,0
41041,0,15,136,2,0,3,2,3,1,1,0
41050,0,11,79,1,2,0,0,3,0,1,1
41051,1,3,28,1,0,0,0,0,1,0,0
41052,1,11,15,0,1,0,0,0,0,0,0
41054,0,9,29,0,0,0,1,0,0,1,0
41055,1,5,68,1,0,3,0,1,1,0,0
41056,0,9,15,0,0,0,0,0,0,1,0
41057,1,5,15,1,0,0,0,0,0,0,0
41058,1,13,114,2,2,0,1,0,3,2,1
41059,1,3,24,1,1,0,0,0,0,0,0
41060,1,5,26,1,0,0,1,0,0,0,0
41065,0,9,65,2,1,2,0,0,1,0,0
41066,1,33,98,3,0,2,2,1,1,0,0
41067,1,13,82,2,0,2,1,0,0,2,0
41068,1,27,25,1,0,1,0,0,0,0,0
41069,1,11,15,0,0,1,0,0,0,0,0
41070,1,15,15,1,0,0,0,0,0,0,0
41072,1,5,33,1,0,1,0,0,1,0,0
41075,1,3,15,0,0,0,0,0,0,1,0
41076,1,9,90,4,2,1,1,1,0,0,0
41077,1,33,139,1,2,3,1,1,1,3,1
41080,1,15,103,1,1,2,2,1,1,1,0
41081,1,13,15,0,0,0,1,0,0,0,0
41082,0,9,42,2,1,1,0,0,0,0,0
41083,0,3,63,2,1,2,1,0,0,0,0
41085,0,33,15,0,0,0,1,0,0,0,0
41086,1,5,15,0,0,1,0,0,0,0,0
41088,1,11,25,0,1,1,0,0,0,0,0
41090,0,1,92,0,2,3,0,1,1,1,0
41091,1,15,27,0,0,1,0,1,0,0,0
41092,1,15,135,2,3,3,1,1,0,2,0
41093,1,13,75,3,0,1,2,1,0,0,0
41095,0,13,44,2,0,1,1,0,0,0,0
41097,1,11,15,1,0,0,0,0,0,0,0
41099,1,15,91,2,0,2,2,1,0,1,0
41101,1,5,15,0,0,1,0,0,0,0,0
41102,1,7,15,0,0,0,0,0,1,0,0
41103,0,11,28,0,0,0,1,0,1,0,0
41105,1,13,15,0,0,0,0,0,0,1,0
41106,1,15,15,1,0,0,0,0,0,0,0
41108,1,3,82,1,1,0,1,1,1,2,1
41109,0,1,26,0,1,0,1,0,0,0,0
41111,0,9,48,0,0,3,0,0,1,0,0
41113,1,13,36,0,1,1,1,0,0,0,0
41115,1,17,25,1,0,1,0,0,0,0,0
41116,1,11,39,0,0,1,0,0,0,2,0
41117,0,27,15,0,0,0,0,0,1,0,0
41120,1,13,101,2,0,4,2,0,1,0,0
41121,1,11,37,2,0,0,0,0,0,1,0
41122,1,5,135,2,2,5,0,0,1,2,0
41123,0,9,46,2,0,0,1,1,0,0,0
41124,0,5,29,0,0,1,0,0,0,1,0
41128,1,15,29,0,0,0,1,0,0,1,0
41132,0,3,83,2,1,3,1,1,0,0,0
41133,0,13,68,2,2,0,0,0,1,1,0
41135,1,15,36,1,0,1,0,0,1,0,0
41140,0,9,59,0,1,4,0,0,0,0,0
41141,1,11,50,1,0,1,0,1,1,0,0
41143,1,5,94,1,2,0,1,2,1,1,0
41144,0,33,95,2,0,1,0,0,2,3,0
41145,1,13,46,2,1,0,0,0,0,1,0
41147,1,11,27,0,1,0,0,1,0,0,0
41149,1,9,28,0,0,1,0,0,1,0,0
41151,0,11,26,1,0,0,1,0,0,0,0
41152,1,25,29,0,0,1,0,0,0,1,0
41153,1,31,128,4,2,2,0,2,1,1,0
41154,1,7,25,0,0,2,0,0,0,0,0
41159,1,13,55,1,1,2,0,0,1,0,0
41160,0,19,44,2,0,1,1,0,0,0,0
41164,1,7,61,2,0,0,0,2,0,1,0
41165,1,9,15,1,0,0,0,0,0,0,0
41171,1,11,32,1,1,1,0,0,0,0,0
41172,0,15,40,3,1,0,0,0,0,0,0
41176,1,3,86,1,2,5,0,0,0,0,0
41177,1,9,15,0,0,1,0,0,0,0,0
41179,1,3,136,2,1,5,1,1,0,2,0
41180,0,5,130,3,0,1,4,0,1,2,0
41181,0,11,129,1,3,4,1,0,1,1,0
41183,1,9,25,0,1,1,0,0,0,0,0
41185,1,7,15,0,1,0,0,0,0,0,0
41187,1,11,38,0,0,2,0,0,1,0,0
41189,1,11,27,0,0,1,0,1,0,0,0
41190,1,17,124,4,1,4,1,0,1,0,0
41191,1,1,37,1,0,1,0,0,0,1,0
41196,1,15,15,0,0,1,0,0,0,0,0
41198,1,9,15,0,0,0,0,0,0,1,0
41203,1,5,29,0,0,1,0,0,0,1,0
41205,0,33,72,1,0,1,2,0,0,2,0
41208,0,11,29,0,0,0,0,0,1,1,0
41209,1,21,34,1,1,0,1,0,0,0,0
41211,0,13,15,1,0,0,0,0,0,0,0
41224,1,3,29,1,0,0,0,0,0,1,0
41228,1,13,26,0,0,0,2,0,0,0,0
41229,0,11,94,3,0,1,0,1,1,2,0
41230,1,21,25,0,1,1,0,0,0,0,0
41234,1,9,26,0,0,0,2,0,0,0,0
41235,1,15,26,0,0,1,1,0,0,0,0
41236,0,13,15,0,0,0,0,0,0,1,0
41237,1,33,77,1,1,3,0,1,1,0,0
41238,0,9,130,1,1,2,0,2,3,2,0
41242,1,13,15,1,0,0,0,0,0,0,0
41243,1,33,15,0,0,1,0,0,0,0,0
41245,1,13,101,1,2,2,0,0,3,1,0
41246,0,11,38,0,0,2,0,0,1,0,0
41248,0,7,118,0,1,2,2,2,0,3,0
41249,0,31,53,0,0,1,1,0,1,1,0
41250,1,13,52,1,0,1,0,0,1,1,0
41251,1,5,104,1,0,3,1,3,0,1,0
41253,0,15,135,0,0,5,2,1,1,2,0
41255,1,13,15,0,0,0,0,1,0,0,0
41257,1,13,15,0,1,0,0,0,0,0,0
41258,0,31,59,1,0,0,1,2,1,0,0
41260,0,9,63,0,0,2,0,2,0,1,0
41261,1,13,33,1,0,1,0,0,1,0,0
41263,1,13,15,0,0,0,0,1,0,0,0
41264,1,7,128,3,0,4,1,0,1,2,0
41265,1,9,104,5,0,1,0,0,2,1,0
41266,1,13,29,1,0,0,0,0,0,1,0
41267,1,11,15,0,0,0,0,0,1,0,0
41269,0,9,46,0,1,1,0,1,1,0,0
41270,1,13,136,2,2,3,1,0,1,3,0
41273,1,9,121,3,0,5,1,1,0,1,0
41274,1,13,15,0,0,0,0,0,0,1,0
41275,0,5,66,0,0,0,2,0,2,1,0
41277,0,11,106,3,0,0,1,2,2,1,0
41280,1,1,46,1,1,1,0,1,0,0,0
41281,1,15,29,0,0,1,0,0,0,1,0
41284,0,3,70,1,0,1,2,1,0,1,0
41286,1,15,15,0,0,0,0,1,0,0,0
41287,1,13,27,0,1,0,0,1,0,0,0
41288,0,1,29,1,0,0,0,0,0,1,1
41289,0,3,48,1,0,0,1,0,0,2,0
41291,1,21,77,2,1,2,1,0,0,1,0
41295,1,15,15,1,0,0,0,0,0,0,0
41296,0,25,57,1,1,1,1,1,0,0,0
41297,0,19,84,0,1,1,1,2,1,1,0
41302,1,17,15,0,0,0,0,0,1,0,0
41304,0,3,25,1,0,1,0,0,0,0,0
41310,1,9,29,1,0,0,0,0,0,1,0
41311,0,1,15,0,0,0,0,0,0,1,0
41315,0,15,25,1,0,1,0,0,0,0,0
41317,1,7,25,1,0,1,0,0,0,0,0
41319,0,7,51,2,0,3,0,0,0,0,0
41320,0,3,29,0,0,0,0,0,0,2,1
41321,1,15,27,0,0,0,1,1,0,0,0
41323,0,7,59,0,1,1,1,0,0,2,0
41326,1,13,27,0,0,1,0,1,0,0,0
41328,0,15,15,0,0,0,1,0,0,0,0
41331,1,17,15,0,0,0,0,0,0,1,0
41332,1,5,15,1,0,0,0,0,0,0,0
41337,1,11,48,1,3,0,0,0,0,0,0
41340,0,19,15,0,0,0,1,0,0,0,0
41342,1,31,29,0,0,1,0,0,0,1,0
41345,1,9,33,1,0,2,0,0,0,0,0
41347,1,7,15,0,1,0,0,0,0,0,0
41349,1,3,15,0,0,1,0,0,0,0,0
41351,0,17,109,2,0,2,2,4,0,0,0
41357,1,13,25,0,0,2,0,0,0,0,0
41359,1,11,29,1,0,0,0,0,0,1,0
41361,0,15,88,2,1,3,0,0,0,2,0
41362,0,13,25,0,0,2,0,0,0,0,0
41363,1,11,15,0,0,0,1,0,0,0,0
41364,1,15,28,0,0,1,0,0,1,0,0
41370,1,9,49,1,1,0,0,1,0,1,0
41371,1,13,27,1,0,0,0,1,0,0,0
41373,1,3,29,0,0,0,1,0,0,1,0
41376,1,29,109,3,2,1,1,0,3,0,0
41377,1,1,15,0,0,0,1,0,0,0,0
41379,1,23,95,2,1,3,2,0,1,0,0
41380,0,11,55,0,2,2,1,0,0,0,0
41382,0,15,72,0,0,3,1,1,0,1,0
41383,1,13,25,0,1,1,0,0,0,0,0
41384,0,21,28,0,0,1,0,0,1,0,0
41390,1,11,91,1,1,1,2,2,0,1,0
41391,0,15,135,3,3,2,3,0,0,1,0
41392,1,15,123,3,1,3,0,1,1,2,0
41394,1,7,50,1,0,1,0,0,1,1,1
41395,1,7,28,0,0,1,0,0,1,0,0
41397,1,13,138,5,2,0,1,0,1,3,0
41398,1,13,27,1,0,0,0,1,0,0,0
41400,1,11,76,3,3,0,0,1,0,0,0
41401,1,23,15,1,0,0,0,0,0,0,0
41403,1,13,15,0,0,0,0,0,0,1,0
41407,1,15,24,0,2,0,0,0,0,0,0
41409,0,23,15,0,0,0,0,0,0,1,0
41410,0,11,71,0,0,2,3,0,0,1,0
41413,1,3,98,2,1,3,1,0,1,1,0
41416,1,11,24,1,1,0,0,0,0,0,0
41417,0,3,36,1,0,0,0,0,2,0,1
41418,1,15,15,0,0,0,1,0,0,0,0
41423,0,23,61,0,1,1,1,1,1,0,0
41424,1,7,15,1,0,0,0,0,0,0,0
41425,1,7,15,0,0,0,0,1,0,0,0
41427,1,11,54,0,1,0,0,1,1,1,0
41428,1,19,140,2,3,0,1,2,1,3,0
41429,1,27,25,1,0,1,0,0,0,0,0
41430,1,11,15,0,0,0,1,0,0,0,0
41432,1,13,15,1,0,0,0,0,0,0,0
41433,1,1,15,0,0,1,0,0,0,0,0
41434,1,25,28,0,0,0,1,0,1,0,0
41435,1,9,29,0,0,1,0,0,0,1,0
41437,0,9,23,2,0,0,0,0,0,0,0
41443,1,15,15,0,0,1,0,0,0,0,0
41444,1,3,106,2,2,3,1,1,0,1,1
41446,1,11,15,0,0,0,0,0,0,1,1
41447,0,1,25,0,1,1,0,0,0,0,1
41449,1,21,55,1,1,2,0,0,1,0,0
41450,1,1,131,2,0,3,1,1,0,4,0
41452,0,11,26,0,0,0,2,0,0,0,0
41453,1,15,115,1,2,4,0,1,1,1,0
41454,0,1,115,3,0,3,2,0,1,1,0
41460,1,11,89,2,0,4,1,1,0,0,0
41462,1,15,15,1,0,0,0,0,0,0,0
41463,1,15,15,1,0,0,0,0,0,0,0
41464,1,23,61,1,1,1,0,0,1,1,1
41467,0,21,74,2,0,1,0,0,1,2,0
41470,1,15,72,1,2,0,0,1,0,2,0
41473,0,7,149,0,1,3,4,1,1,2,0
41474,1,11,29,0,0,0,1,0,0,1,0
41475,1,11,88,0,0,1,2,1,2,1,0
41476,1,15,15,1,0,0,0,0,0,0,0
41477,1,5,15,0,0,1,0,0,0,0,0
41478,0,3,15,0,1,0,0,0,0,0,0
41479,1,33,15,0,0,0,1,0,0,0,0
41480,0,35,59,1,1,1,1,0,0,1,0
41481,1,3,83,1,0,2,2,0,0,2,0
41484,1,15,110,2,3,2,0,0,1,2,1
41485,1,21,111,3,2,1,1,0,1,2,0
41486,1,5,15,0,0,0,0,1,0,0,0
41487,0,15,29,0,0,0,0,0,0,2,1
41490,0,11,134,2,1,3,2,1,2,1,0
41492,1,15,15,0,0,0,1,0,0,0,1
41493,0,11,26,1,0,0,1,0,0,0,0
41495,0,13,24,1,1,0,0,0,0,0,0
41497,0,29,117,1,0,2,3,1,2,1,0
41499,1,7,99,2,1,3,0,1,1,1,0
41501,1,27,137,1,4,5,0,0,1,1,0
41504,0,5,15,0,0,0,0,0,1,0,0
41507,1,11,35,0,1,0,1,0,0,1,0
41508,0,19,15,0,0,0,0,0,1,0,0
41512,1,1,15,0,0,0,0,0,0,1,0
41513,0,9,73,0,2,0,0,1,0,3,0
41514,1,13,23,2,0,0,0,0,0,0,0
41515,1,15,29,0,0,0,0,0,1,1,0
41518,0,9,15,0,0,0,0,1,0,0,0
41522,1,25,29,1,0,0,0,0,0,1,0
41525,1,1,49,1,0,0,0,1,0,2,1
41526,1,3,29,0,0,0,0,0,1,1,1
41527,1,1,15,0,0,1,0,0,0,0,0
41530,1,19,69,2,0,2,0,0,2,0,0
41532,1,15,26,0,0,1,1,0,0,0,0
41533,0,7,59,0,1,1,0,1,2,0,1
41534,0,15,135,4,0,2,0,1,0,4,1
41536,1,3,106,4,1,3,0,0,0,2,0
41537,1,13,24,1,1,0,0,0,0,0,0
41539,1,9,45,1,0,2,0,1,0,0,0
41540,0,15,15,0,0,0,1,0,0,0,0
41541,0,13,15,0,0,0,0,0,0,1,0
41542,1,13,109,3,1,2,1,2,0,1,0
41543,1,15,15,0,0,0,0,1,0,0,0
41545,1,5,15,0,0,0,0,1,0,0,0
41546,1,33,26,0,0,1,1,0,0,0,0
41552,0,7,29,1,0,0,0,0,0,1,0
41554,1,13,27,0,1,0,0,1,0,0,0
41555,0,11,128,5,0,1,4,1,0,0,0
41557,1,13,15,1,0,0,0,0,0,0,0
41558,1,15,15,0,0,1,0,0,0,0,0
41559,0,11,15,0,0,0,0,0,1,0,1
41560,0,3,119,1,2,4,2,1,0,1,0
41562,1,13,15,1,0,0,0,0,0,0,0
41563,0,3,34,0,1,2,0,0,0,0,0
41565,1,15,29,0,0,0,1,0,0,1,0
41569,1,5,27,0,0,1,0,1,0,0,0
41570,1,15,28,0,0,0,1,0,1,0,0
41575,1,15,15,0,0,1,0,0,0,0,0
41576,1,5,143,2,0,2,0,3,1,4,0
41580,1,7,15,1,0,0,0,0,0,0,1
41581,1,29,25,1,0,1,0,0,0,0,0
41593,1,33,50,0,1,1,0,1,0,1,0
41594,1,11,39,0,0,1,0,1,0,1,0
41597,1,15,29,0,0,1,0,0,0,1,0
41599,0,11,34,2,0,0,1,0,0,0,0
41600,1,3,15,0,0,1,0,0,0,0,0
41601,0,1,42,1,1,1,0,0,1,0,1
41605,0,7,29,0,0,1,0,0,0,1,0
41606,1,17,15,0,0,0,0,0,1,0,0
41607,0,17,15,0,0,1,0,0,0,0,0
41610,1,9,15,0,0,1,0,0,0,0,0
41611,1,19,114,2,0,3,1,1,2,1,0
41613,1,5,34,0,1,2,0,0,0,0,0
41616,1,13,113,2,0,3,1,2,1,1,0
41617,1,3,29,0,0,0,1,0,0,1,1
41618,0,9,24,1,1,0,0,0,0,0,0
41620,1,17,15,0,0,0,0,0,1,0,0
41621,1,21,15,0,0,1,0,0,0,0,0
41626,1,9,15,0,0,0,0,1,0,0,0
41627,1,3,28,1,0,0,0,0,1,0,0
41628,1,31,66,1,2,2,0,0,0,1,0
41630,1,5,15,0,0,1,0,0,0,0,0
41631,1,9,27,0,0,1,0,1,0,0,0
41632,1,25,48,0,0,3,0,0,1,0,0
41633,0,11,108,0,2,2,0,1,0,4,0
41635,1,13,50,1,0,0,0,0,1,2,0
41638,0,5,29,0,0,0,1,0,0,1,0
41640,0,11,123,2,0,4,0,3,2,0,0
41641,0,3,135,2,0,4,4,0,2,0,0
41643,1,13,40,0,0,0,1,0,0,2,0
41644,1,27,26,1,0,0,1,0,0,0,0
41649,0,17,112,1,1,2,3,1,2,0,0
41651,1,11,26,1,0,0,1,0,0,0,0
41652,0,1,52,2,1,2,0,0,0,0,0
41653,1,11,121,2,0,4,0,1,0,3,0
41655,1,9,46,1,1,0,0,0,1,1,0
41658,1,33,141,1,2,2,1,2,2,2,1
41659,0,23,129,3,2,3,2,0,0,2,0
41660,0,35,23,2,0,0,0,0,0,0,0
41661,0,11,28,1,0,0,0,0,1,0,0
41663,1,9,106,1,1,2,1,1,1,2,1
41665,0,9,63,1,0,1,1,0,1,1,0
41668,1,1,29,0,0,0,0,0,1,1,1
41673,1,23,119,5,1,3,0,1,0,1,0
41674,1,9,29,1,0,0,0,0,0,1,0
41675,1,9,15,1,0,0,0,0,0,0,0
41678,1,13,15,1,0,0,0,0,0,0,0
41682,0,11,15,0,0,1,0,0,0,0,0
41683,0,9,111,3,0,3,2,0,0,2,0
41685,1,11,15,0,0,0,1,0,0,0,0
41686,1,3,87,3,0,2,2,0,0,1,0
41687,0,17,140,4,0,3,2,0,0,3,0
41688,1,13,15,0,0,1,0,0,0,0,0
41692,1,3,28,0,1,0,0,0,1,0,0
41695,1,11,15,0,0,1,0,0,0,0,0
41696,1,5,110,1,0,3,0,1,1,3,0
41697,1,27,114,4,0,3,1,0,1,1,0
41698,1,25,15,0,1,0,0,0,0,0,0
41699,0,15,127,1,1,5,1,1,1,1,0
41703,1,9,137,3,0,5,0,1,1,2,0
41704,0,13,114,2,2,0,4,0,0,2,0
41708,1,1,15,0,0,1,0,0,0,0,0
41709,1,7,28,0,0,1,0,0,1,0,0
41712,0,7,101,2,2,1,1,1,1,1,0
41713,0,25,27,1,0,0,0,1,0,0,0
41718,1,9,15,1,0,0,0,0,0,0,0
41719,0,15,43,1,1,1,1,0,0,0,0
41720,1,9,102,3,1,4,1,0,1,0,0
41721,1,7,33,1,0,2,0,0,0,0,0
41722,1,15,26,0,1,0,1,0,0,0,0
41723,0,27,49,0,0,1,1,0,2,0,0
41725,1,5,15,0,0,1,0,0,0,0,0
41726,0,13,28,1,0,0,0,0,1,0,1
41729,1,9,26,0,0,1,1,0,0,0,0
41734,1,13,38,0,0,1,0,1,1,0,0
41736,0,13,118,0,1,5,2,0,1,1,0
41739,1,15,39,0,0,2,0,0,0,1,0
41740,0,13,26,1,0,0,1,0,0,0,0
41741,0,11,65,0,3,1,2,0,0,0,0
41743,0,7,118,3,1,0,1,1,3,1,0
41745,1,3,26,0,0,1,1,0,0,0,0
41747,1,5,15,0,0,1,0,0,0,0,0
41748,0,5,136,2,2,1,2,1,0,4,0
41749,1,23,15,1,0,0,0,0,0,0,0
41757,1,7,135,2,0,4,1,3,1,1,0
41761,0,27,25,1,0,1,0,0,0,0,0
41762,0,7,26,0,0,1,1,0,0,0,0
41763,1,7,15,0,1,0,0,0,0,0,0
41764,1,31,15,0,0,0,0,1,0,0,0
41765,1,7,15,0,1,0,0,0,0,0,0
41766,0,3,51,0,0,0,3,0,0,1,0
41767,1,21,23,2,0,0,0,0,0,0,0
41768,0,11,28,1,0,0,0,0,1,0,0
41770,0,1,84,4,0,1,0,0,0,2,0
41774,1,15,36,2,0,0,0,0,1,0,0
41776,1,33,15,0,0,0,0,0,0,1,0
41777,0,13,80,3,0,1,0,1,1,1,0
41780,1,21,122,3,3,2,1,0,1,1,0
41785,1,15,29,1,0,0,0,0,0,1,0
41788,1,3,55,1,1,2,0,0,1,0,0
41790,1,9,15,0,0,0,1,0,0,0,0
41792,1,11,15,1,0,0,0,0,0,0,0
41793,1,13,15,0,0,1,0,0,0,0,0
41794,1,3,25,1,0,1,0,0,0,0,0
41795,1,13,26,0,1,0,1,0,0,0,0
41799,0,25,133,1,0,4,2,1,1,2,0
41800,1,11,28,0,0,1,0,0,1,0,0
41804,0,9,27,0,0,1,0,1,0,0,0
41805,1,9,15,0,0,0,0,0,0,1,0
41806,0,13,64,2,1,1,2,0,0,0,0
41813,1,9,27,1,0,0,0,1,0,0,0
41814,1,5,53,4,0,0,0,0,0,1,0
41816,1,15,101,3,1,3,0,1,0,1,0
41817,0,5,116,2,0,6,1,0,0,1,0
41818,1,7,27,0,0,0,0,2,0,0,0
41820,0,11,27,0,0,0,1,1,0,0,0
41821,1,5,15,1,0,0,0,0,0,0,1
41822,1,9,26,0,0,1,1,0,0,0,0
41825,0,7,69,3,0,0,1,0,1,1,0
